sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,Fx,Fy,Fz,Tx,Ty,Tz
image_1390.png,surface,0,0,1.652492735,-14.5673754,-10.81372276,0,1.219015747,0.907548496,0,0,0,-4.20807599,6.133342824,3.77768216,12.29060877,0,0,0
image_1391.png,surface,0,0,0.591240141,-8.534809512,-10.66124303,0,1.750699635,0.158674079,0,0,0,8.967116203,3.436894475,0.416641384,2.593961205,0,0,0
image_1392.png,surface,0,0,1.775269888,6.612334544,-0.500995986,0,1.267902484,-1.990733619,0,0,0,0.10880266,4.13887473,-7.31446597,7.46524767,0,0,0
image_1393.png,surface,0,0,1.935054294,8.951216353,-5.478991951,0,1.725211512,-1.003672209,0,0,0,-6.894985219,8.584051191,-4.5232684,9.070708653,0,0,0
image_1394.png,surface,0,0,2.066541839,8.423767926,-0.705054241,0,-1.520094172,-0.78771147,0,0,0,7.035378003,-7.780873252,-3.712132978,9.530565989,0,0,0
image_1395.png,surface,0,0,1.494740456,11.41118304,-3.687739914,0,1.068259872,-1.666915492,0,0,0,-0.623762706,4.107995048,-6.936013942,5.566037686,0,0,0
image_1396.png,surface,0,0,0.840262295,2.96606434,0.479998731,0,0.83660912,1.0735601,0,0,0,2.071053915,1.699825268,2.206218013,2.219521522,0,0,0
image_1397.png,surface,0,0,3.189681878,4.27145226,-13.34190154,0,-0.922218552,-1.891769952,0,0,0,4.233152718,-5.317099138,-13.36884032,24.74507392,0,0,0
image_1398.png,surface,0,0,0.827824982,13.19439038,-13.62903299,0,0.602695479,0.950503667,0,0,0,-4.357694334,1.394562195,2.076692971,2.668116755,0,0,0
image_1399.png,surface,0,0,0.174962202,-12.09774308,5.523817784,0,1.679628389,-1.834024762,0,0,0,5.436421547,0.948745753,-1.30304268,1.81126836,0,0,0
image_1400.png,surface,0,0,1.474229025,-8.855178669,6.640254276,0,0.750700483,-0.645865109,0,0,0,5.361384988,3.624550117,-4.81045943,10.72574277,0,0,0
image_1401.png,surface,0,0,1.453691903,-3.692971985,-9.020081019,0,0.829651368,-0.804461467,0,0,0,-0.571052789,4.141907684,-4.508444639,8.164493338,0,0,0
image_1402.png,surface,0,0,0.343589265,3.072776363,-11.77465873,0,-0.041399294,-1.874237092,0,0,0,-1.072948714,-0.118357705,-0.302777246,0.790170288,0,0,0
image_1403.png,surface,0,0,2.162635681,0.862913185,-8.467276576,0,1.43325577,-1.4185524,0,0,0,7.655724046,6.710337833,-6.85786071,12.60904533,0,0,0
image_1404.png,surface,0,0,1.297816027,-7.866461082,1.597471036,0,1.437992578,-0.939167954,0,0,0,1.13726549,6.811247294,-5.157135859,7.545363852,0,0,0
image_1405.png,surface,0,0,2.027746785,1.295716007,-12.18167134,0,0.719559579,1.542635471,0,0,0,1.413965582,5.151080741,9.624955598,13.18163359,0,0,0
image_1406.png,surface,0,0,2.247139478,-6.394761115,-3.455278262,0,-1.718924553,0.410598218,0,0,0,2.186082393,-10.29290364,2.610299498,15.0272967,0,0,0
image_1407.png,surface,0,0,2.991342071,-4.99431653,-1.255933114,0,1.822289453,1.972891701,0,0,0,3.023957014,13.34052148,14.14008426,25.96489463,0,0,0
image_1408.png,surface,0,0,0.510482287,11.20688245,4.702204894,0,1.234386589,1.366750493,0,0,0,-8.845258738,0.741859538,1.243379392,1.453340621,0,0,0
image_1409.png,surface,0,0,0.333756836,-11.72910055,10.98606975,0,0.341050199,-1.028824661,0,0,0,-2.836369449,-0.235396839,-2.396941685,3.05969279,0,0,0
image_1410.png,surface,0,0,1.996592484,-10.15801916,-11.10016146,0,-0.666397383,0.726287727,0,0,0,3.122736232,-2.886743098,4.703128537,13.5226495,0,0,0
image_1411.png,surface,0,0,0.98903773,2.464850649,-14.94936368,0,-0.123187907,-0.297360037,0,0,0,-4.782677778,-0.329132291,-1.02564135,3.234914202,0,0,0
image_1412.png,surface,0,0,3.569230824,9.442081798,4.615486407,0,1.505295026,-1.133593027,0,0,0,-0.738051198,12.34490969,-8.767154119,35.83268108,0,0,0
image_1413.png,surface,0,0,0.301586972,-7.820125883,-3.322781257,0,-1.146263104,-0.285689113,0,0,0,2.265982334,-1.399384423,-0.374220889,1.387058893,0,0,0
image_1414.png,surface,0,0,1.914452332,4.120115191,-2.2416512,0,-1.660115714,1.192836264,0,0,0,-4.909888397,-7.012623942,5.21613125,8.364135566,0,0,0
image_1415.png,surface,0,0,2.858907923,3.18581871,-1.77614817,0,1.358396009,-0.382149662,0,0,0,-2.023497554,10.21703289,-2.674082705,20.50679844,0,0,0
image_1416.png,surface,0,0,3.529772627,-11.03336412,-12.24233438,0,-0.670570364,-1.95355622,0,0,0,-1.092371657,-3.197520224,-22.10276059,43.28791346,0,0,0
image_1417.png,surface,0,0,0.609089536,5.422738107,5.536632979,0,-0.947783241,1.386656854,0,0,0,8.413158847,-0.887702871,0.504904988,1.396159704,0,0,0
image_1418.png,surface,0,0,0.419336949,-13.43823714,-7.414738728,0,1.553479307,1.0692197,0,0,0,6.997147524,2.297604768,1.554034602,1.765798211,0,0,0
image_1419.png,surface,0,0,1.672729524,13.0643181,2.503011796,0,1.144028824,-0.382898513,0,0,0,-7.534981275,5.852183918,0.041011666,8.785052759,0,0,0
image_1420.png,surface,0,0,3.198649389,-8.01592516,13.04832268,0,1.436357392,-0.730514952,0,0,0,-2.993556314,8.624000236,-8.799610731,37.80854842,0,0,0
image_1421.png,surface,0,0,2.603269073,-7.690449881,0.094471938,0,-0.147068232,1.858741017,0,0,0,-5.39124056,-1.602092168,12.13398685,21.07172078,0,0,0
image_1422.png,surface,0,0,2.71352964,0.056027249,-14.10077596,0,-0.668361993,1.774245092,0,0,0,-9.871872307,-2.051418359,9.779847318,21.4956099,0,0,0
image_1423.png,surface,0,0,0.565781804,-9.046925367,10.68981244,0,-1.144647569,0.756015493,0,0,0,-3.092292696,-3.709433804,1.894349498,3.72580786,0,0,0
image_1424.png,surface,0,0,1.490061202,-14.49947647,5.393188585,0,-0.29202121,-0.950023631,0,0,0,-1.409988496,-2.645690853,-6.945556916,11.47127553,0,0,0
image_1425.png,surface,0,0,3.717467263,3.420276826,1.536747991,0,-0.55458887,0.775588858,0,0,0,-0.250191089,-5.242330914,8.771375416,40.39266869,0,0,0
image_1426.png,surface,0,0,3.25115619,11.42319914,13.73843269,0,-0.671890882,-0.008776096,0,0,0,9.237301708,-14.31896285,2.319982694,46.46651193,0,0,0
image_1427.png,surface,0,0,1.497461301,14.85440878,13.19963865,0,0.652899369,1.000846745,0,0,0,-2.453076177,2.770326572,7.608398969,13.96277148,0,0,0
image_1428.png,surface,0,0,0.899900104,-0.982957847,-6.433417602,0,0.65366635,-0.03996004,0,0,0,-4.245795164,1.528776228,-0.283325084,3.285287621,0,0,0
image_1429.png,surface,0,0,2.382723937,7.466866184,-4.945711509,0,1.301192594,1.676227218,0,0,0,2.955523719,7.569050219,11.47190528,14.95879552,0,0,0
image_1430.png,surface,0,0,0.716272379,-14.41853147,8.800861764,0,1.943903411,1.376204884,0,0,0,-9.021834883,2.571239955,3.367724342,4.537564759,0,0,0
image_1431.png,surface,0,0,2.774043105,13.53293835,12.90208005,0,-0.114039838,0.343749512,0,0,0,6.559304184,-6.987334784,5.398396722,35.80555457,0,0,0
image_1432.png,surface,0,0,1.278931029,-3.357655085,-12.89369313,0,-1.592018152,-0.341022677,0,0,0,1.640528882,-5.780840402,-0.917284574,5.6049903,0,0,0
image_1433.png,surface,0,0,0.587026148,0.639924861,0.887553173,0,-0.067583944,0.161508837,0,0,0,9.060034034,0.003984132,0.518515394,1.656282686,0,0,0
image_1434.png,surface,0,0,3.832109102,4.36129676,2.68329579,0,1.34993492,-0.85716797,0,0,0,-0.787530465,11.74764309,-6.926354656,37.87624125,0,0,0
image_1435.png,surface,0,0,0.420899686,9.201910192,14.53169658,0,-0.079484133,1.20754904,0,0,0,-9.814473164,-0.314200262,2.892800986,3.109049343,0,0,0
image_1436.png,surface,0,0,2.445797123,3.605897233,-1.249689868,0,-0.607634424,0.959263313,0,0,0,-4.958601972,-2.887607537,6.642541459,14.88038205,0,0,0
image_1437.png,surface,0,0,0.725351684,8.58549795,2.766457266,0,0.561118116,-1.589598257,0,0,0,0.915673546,0.274386492,-1.2939385,1.315328057,0,0,0
image_1438.png,surface,0,0,1.28714193,9.741879067,7.656176435,0,-1.164591312,1.609734147,0,0,0,-8.044556138,-3.775114545,7.643906716,7.567378616,0,0,0
image_1439.png,surface,0,0,2.817782817,4.971692102,-6.456859139,0,1.708728869,1.062652632,0,0,0,7.35633992,9.48479986,6.930086093,20.64991945,0,0,0
image_1440.png,surface,0,0,3.517206142,0.059360212,8.442905698,0,0.143437306,-1.483466945,0,0,0,7.657354061,-1.110535762,-12.75521396,38.07184569,0,0,0
image_1441.png,surface,0,0,3.281911401,-10.64939992,14.02656473,0,0.218465528,-0.547175072,0,0,0,4.406423085,-1.819687095,-11.07337937,43.07349671,0,0,0
image_1442.png,surface,0,0,0.108791735,-5.264795377,-12.94180578,0,1.75714978,-0.154925975,0,0,0,4.087172945,0.555834524,-0.166992531,0.756150811,0,0,0
image_1443.png,surface,0,0,3.570790548,-7.341748112,0.105186576,0,0.110545021,-1.346993497,0,0,0,7.757198977,1.478174623,-10.51664654,34.83610135,0,0,0
image_1444.png,surface,0,0,2.813287425,14.94360353,13.15746389,0,0.722574824,1.040061913,0,0,0,-4.7963704,2.888887157,14.85413056,39.53825082,0,0,0
image_1445.png,surface,0,0,1.240359437,7.726883829,9.717813326,0,-1.02361693,0.416613521,0,0,0,1.450098266,-5.506220093,1.674836452,7.164381478,0,0,0
image_1446.png,surface,0,0,2.963372343,4.780481641,-11.68281353,0,-0.550595819,0.829475174,0,0,0,1.1362894,-3.14176664,8.376114345,23.55831379,0,0,0
image_1447.png,surface,0,0,1.499285678,14.17422734,0.500376921,0,0.460155356,1.596634581,0,0,0,-5.88478352,2.523576843,8.49484641,8.322333662,0,0,0
image_1448.png,surface,0,0,2.665062697,14.5044228,0.745161264,0,1.205784051,0.28753804,0,0,0,4.924694209,6.401844575,3.414064452,24.81850629,0,0,0
image_1449.png,surface,0,0,3.106530189,-5.639811511,8.332980521,0,-0.211686079,-0.422599779,0,0,0,2.897457734,-3.427905421,-5.938779666,33.4315546,0,0,0
image_1450.png,surface,0,0,2.796972383,-5.056527198,-12.42674529,0,1.770914669,-1.730102673,0,0,0,4.713609345,15.15463221,-12.89973421,28.41563371,0,0,0
image_1451.png,surface,0,0,3.274902052,5.072874765,-1.62129014,0,1.058504642,-0.956882459,0,0,0,-1.936828943,9.18360863,-7.529721501,26.26896656,0,0,0
image_1452.png,surface,0,0,1.884564829,0.883100067,-0.013810891,0,1.264779132,-1.282559204,0,0,0,5.5052428,5.260893253,-5.840325077,8.642188815,0,0,0
image_1453.png,surface,0,0,3.32180132,-0.116889976,-3.344131448,0,0.694207825,-0.40690542,0,0,0,-5.390929835,5.667529578,-3.499639506,28.27258635,0,0,0
image_1454.png,surface,0,0,1.892802342,3.969382345,-7.866119793,0,1.609699341,1.968836823,0,0,0,1.118043242,8.049053973,10.14292855,10.35878899,0,0,0
image_1455.png,surface,0,0,3.073361159,6.793481797,8.727836258,0,-0.261508953,-1.472057315,0,0,0,5.680919386,-4.693102447,-10.24112809,26.62914364,0,0,0
image_1456.png,surface,0,0,3.34707085,-12.90022401,-8.015107144,0,0.756463132,-0.787948298,0,0,0,-9.503446047,5.058798282,-11.40460537,41.49332609,0,0,0
image_1457.png,surface,0,0,2.53014034,-7.913132234,10.41950196,0,-1.924265093,-0.048916903,0,0,0,0.357897868,-17.31567554,-2.627519328,27.175128,0,0,0
image_1458.png,surface,0,0,1.692902532,-14.01073329,-2.131741391,0,-1.820516293,-1.577533882,0,0,0,-5.164360967,-9.37461767,-9.147840375,12.63614179,0,0,0
image_1459.png,surface,0,0,1.816295179,-6.38211784,-8.889895615,0,-0.788512938,1.590957836,0,0,0,9.889417662,-1.514414096,7.187826929,10.12625402,0,0,0
image_1460.png,surface,0,0,3.775868355,-11.41951651,-7.95595521,0,0.428120495,-0.198637788,0,0,0,-0.069415195,5.570607109,-7.291684869,52.06509676,0,0,0
image_1461.png,surface,0,0,0.79767652,11.37633008,-6.057213585,0,-0.694746072,-0.885269828,0,0,0,-1.045235708,-0.929894429,-1.327169271,1.244812618,0,0,0
image_1462.png,surface,0,0,1.439148974,6.233301347,-1.121588947,0,-0.375694687,-0.416995778,0,0,0,0.810513634,-1.939340836,-1.777376713,4.322744534,0,0,0
image_1463.png,surface,0,0,0.18553395,13.67251707,-12.94255126,0,1.05384788,0.646254285,0,0,0,-3.240681148,0.028273157,0.010501619,0.551461561,0,0,0
image_1464.png,surface,0,0,2.639196684,3.97312617,-5.862952634,0,0.447980429,-0.806577162,0,0,0,3.38645424,2.682917601,-4.543502111,16.04181484,0,0,0
image_1465.png,surface,0,0,3.623084508,2.404845975,13.17071417,0,1.983552243,-0.801424766,0,0,0,5.07253947,11.91869466,-7.774585584,42.22350184,0,0,0
image_1466.png,surface,0,0,3.666618504,4.822402534,6.13508702,0,-0.715532827,-1.19836178,0,0,0,7.627846608,-8.517151343,-8.245986798,35.70015548,0,0,0
image_1467.png,surface,0,0,3.44632583,1.022202736,12.77672269,0,1.431278735,-1.119917151,0,0,0,-4.329573822,8.751525077,-9.003193443,38.06207712,0,0,0
image_1468.png,surface,0,0,2.642108497,7.442045333,8.533727411,0,-0.436153795,-0.996754835,0,0,0,-5.05153361,-2.415882725,-5.340011377,19.71674611,0,0,0
image_1469.png,surface,0,0,3.113775714,5.640259016,-7.877087932,0,0.461397818,0.681308709,0,0,0,1.419047848,4.523535703,7.057901587,24.25965169,0,0,0
image_1470.png,surface,0,0,1.80890501,-12.40344605,-11.81508387,0,1.803622672,-1.080377911,0,0,0,2.361953717,11.95253674,-7.80468702,15.77160567,0,0,0
image_1471.png,surface,0,0,1.59439525,-3.877494889,-7.070594513,0,-1.193770824,0.255625793,0,0,0,-6.243048137,-4.587554214,0.652216541,7.66207251,0,0,0
image_1472.png,surface,0,0,0.617350021,-6.863823184,-12.71628792,0,1.760362225,-1.908869174,0,0,0,3.649012652,2.104154657,-2.444607298,2.842831412,0,0,0
image_1473.png,surface,0,0,1.577357784,-1.251983191,-2.774692728,0,0.652529092,-0.723973544,0,0,0,1.945193533,3.029754374,-3.671792798,7.202987656,0,0,0
image_1474.png,surface,0,0,1.818063968,1.537245269,-12.4575006,0,0.712288728,0.54716063,0,0,0,4.152309958,4.21238216,2.825857362,9.776909553,0,0,0
image_1475.png,surface,0,0,3.623441673,3.397856529,-5.114331498,0,0.611641944,-0.04825895,0,0,0,-0.98249842,7.26318399,-0.039288106,34.4640314,0,0,0
image_1476.png,surface,0,0,0.298871097,14.84662791,-13.86346883,0,0.543274971,-1.766460261,0,0,0,-4.055374709,0.05270369,-0.587815765,0.866814669,0,0,0
image_1477.png,surface,0,0,0.103304074,-2.955691411,5.297166406,0,-0.73443706,1.227325046,0,0,0,-4.419382307,-0.17321593,0.052565675,0.454223844,0,0,0
image_1478.png,surface,0,0,0.325284969,11.01059572,-2.131426241,0,1.156122027,1.540227952,0,0,0,-5.825502039,-0.098128743,-0.030050198,0.386412878,0,0,0
image_1479.png,surface,0,0,3.783650788,11.48552201,12.53182251,0,-0.467110142,0.644498142,0,0,0,-4.281697063,-8.105564458,15.0158637,58.02324386,0,0,0
image_1480.png,surface,0,0,3.134121564,13.47019902,-2.988868938,0,1.706296479,-0.845096201,0,0,0,-6.530461004,16.03049631,-3.932183468,30.49231882,0,0,0
image_1481.png,surface,0,0,2.08391363,3.061241514,-14.33874654,0,0.183281752,-0.297623937,0,0,0,0.151957766,1.819945884,-1.893587806,12.3948601,0,0,0
image_1482.png,surface,0,0,1.226735358,6.698482,11.5275794,0,-1.917844225,1.891823739,0,0,0,6.518164999,-7.261934606,5.87354296,7.726817094,0,0,0
image_1483.png,surface,0,0,3.330779976,5.953346291,-7.357145576,0,0.050472109,0.252006409,0,0,0,-8.289758481,2.838093917,2.271609942,27.26637104,0,0,0
image_1484.png,surface,0,0,3.043176397,-11.61309049,-3.023991453,0,1.425767107,-1.14533866,0,0,0,-5.033181703,9.957772431,-12.20707599,33.22105239,0,0,0
image_1485.png,surface,0,0,3.279131434,-2.978824676,-12.13839741,0,0.487475766,-0.352184773,0,0,0,5.167366827,6.920241959,-2.905962264,33.19138052,0,0,0
image_1486.png,surface,0,0,0.728797853,-0.82282471,-6.484859834,0,-1.975324446,1.108639918,0,0,0,5.543738076,-1.698823958,1.269354587,2.055124324,0,0,0
image_1487.png,surface,0,0,3.509103536,6.555938286,-7.376929586,0,0.693673369,1.515886226,0,0,0,6.655874897,4.804818722,14.04835927,32.5718577,0,0,0
image_1488.png,surface,0,0,3.058017077,9.570354318,-8.52585656,0,1.521051863,-1.614517929,0,0,0,9.557254967,7.150076728,-8.324571625,23.30142219,0,0,0
image_1489.png,surface,0,0,1.236211224,-11.90221533,-4.540079049,0,1.249834218,1.776217312,0,0,0,1.47582605,5.65144804,7.16240484,6.655795669,0,0,0
image_1490.png,surface,0,0,1.129405245,-4.702410017,-13.41043975,0,0.101103706,0.491189307,0,0,0,-6.686460983,0.286559005,1.156034898,5.640698386,0,0,0
image_1491.png,surface,0,0,2.745569084,-7.46488157,-5.610773616,0,1.319362976,-0.612527011,0,0,0,-8.756207906,6.987419728,-5.553934562,24.84166079,0,0,0
image_1492.png,surface,0,0,3.879764515,6.665239116,-4.087031738,0,0.552197347,1.143219391,0,0,0,-3.531980035,6.759233843,13.11757586,40.42946324,0,0,0
image_1493.png,surface,0,0,1.197529747,7.492930936,14.72673629,0,-1.356546617,-0.416383203,0,0,0,-4.376670558,-5.170372331,-0.744028664,7.481983051,0,0,0
image_1494.png,surface,0,0,0.152929858,13.47743388,-12.01921309,0,-0.536762573,-1.167244254,0,0,0,1.253434676,-0.121647979,-0.103562093,0.419902937,0,0,0
image_1495.png,surface,0,0,2.465465713,-7.457636942,7.275729945,0,1.953224705,-1.163173608,0,0,0,9.318776567,10.2388761,-8.948870587,21.59048785,0,0,0
image_1496.png,surface,0,0,2.674243197,2.865782185,-0.16194794,0,1.342286172,1.331294066,0,0,0,1.058235663,8.710224615,10.25152466,18.98884823,0,0,0
image_1497.png,surface,0,0,3.074464833,9.865130356,-10.28820638,0,-1.849399748,-1.882763399,0,0,0,6.763155383,-12.55937844,-10.42222545,20.9265095,0,0,0
image_1498.png,surface,0,0,2.398313363,-11.4006871,12.40487197,0,-1.592662412,-0.70658025,0,0,0,2.33729512,-13.88671533,-9.919683751,27.56669791,0,0,0
image_1499.png,surface,0,0,2.673002891,-9.711141178,-0.998864692,0,1.228608844,-0.849759252,0,0,0,-7.618577913,6.507803455,-6.851473061,24.56392103,0,0,0
image_1500.png,surface,0,0,0.701376791,4.865682373,-13.85232913,0,0.857945439,0.075220874,0,0,0,-1.082831791,1.05076441,-0.090564674,1.79903068,0,0,0
image_1501.png,surface,0,0,3.107656972,2.53284874,0.165920793,0,1.32534818,1.00028755,0,0,0,-7.110698439,8.715506217,8.029687122,25.06622536,0,0,0
image_1502.png,surface,0,0,1.533289967,4.736853191,-11.49775155,0,0.673803985,-1.889164583,0,0,0,1.114151033,2.152832203,-6.04267655,5.590293265,0,0,0
image_1503.png,surface,0,0,1.906521404,6.000743748,-9.31684402,0,-1.995141198,1.992972565,0,0,0,-3.097835851,-7.476730479,7.987666634,8.382414001,0,0,0
image_1504.png,surface,0,0,3.431748795,4.715958237,4.491474243,0,-0.900656235,1.349991335,0,0,0,-0.676028252,-9.24515754,14.41470272,35.43007789,0,0,0
image_1505.png,surface,0,0,2.384387584,-14.02327565,-8.40981414,0,-1.881613866,0.042791347,0,0,0,1.071134713,-12.17635524,-0.96802393,20.0758999,0,0,0
image_1506.png,surface,0,0,3.641429553,-6.480796435,11.49929771,0,1.126483731,1.63625476,0,0,0,-5.853896997,4.235577572,13.18145827,44.47619078,0,0,0
image_1507.png,surface,0,0,3.343548919,-4.505914724,7.809410968,0,1.737256543,1.692214757,0,0,0,-8.243910319,8.999094519,11.46016722,33.12784775,0,0,0
image_1508.png,surface,0,0,3.893342987,-2.481769791,12.80057008,0,1.143273157,-1.965033432,0,0,0,-4.006930225,6.431266371,-18.82909566,49.22009562,0,0,0
image_1509.png,surface,0,0,3.304516623,-3.461030675,13.25943329,0,-0.088422519,1.535960876,0,0,0,-7.196842595,-3.803432383,11.63549649,39.62852707,0,0,0
image_1510.png,surface,0,0,1.585267662,7.281952385,-6.878189108,0,0.676753785,1.386067275,0,0,0,0.769496252,2.647277859,6.305892297,5.770175776,0,0,0
image_1511.png,surface,0,0,3.144941936,7.19115203,12.79823683,0,1.342582622,-0.732259064,0,0,0,-4.272676611,9.190820707,-3.183078041,29.41674789,0,0,0
image_1512.png,surface,0,0,2.716245727,12.05903173,-7.984835053,0,-1.712600695,0.340960018,0,0,0,-5.660926499,-8.492903492,2.5509124,21.03595096,0,0,0
image_1513.png,surface,0,0,1.736227096,-0.278263035,-3.675302898,0,0.691036579,0.78594139,0,0,0,8.39636301,2.82700438,2.665767825,7.919030836,0,0,0
image_1514.png,surface,0,0,2.152975267,-9.202467498,0.360432687,0,0.898089826,-0.829132296,0,0,0,-8.432929939,3.389013176,-5.213384724,16.5822094,0,0,0
image_1515.png,surface,0,0,3.367188431,-6.603540588,-0.676740284,0,1.841434294,1.344381326,0,0,0,2.984827229,15.58036409,9.80220037,34.82389889,0,0,0
image_1516.png,surface,0,0,1.038367463,0.763643488,-11.69101071,0,1.528753585,1.74162863,0,0,0,8.49477272,2.755575087,2.355615951,3.685783534,0,0,0
image_1517.png,surface,0,0,1.32736371,2.792532626,0.452478527,0,-1.842838046,-0.129512115,0,0,0,1.329931536,-5.433853914,-0.080919227,4.416775192,0,0,0
image_1518.png,surface,0,0,1.620800615,1.701648802,4.625998078,0,0.13599648,-1.861175986,0,0,0,-7.003384931,0.905219863,-6.872209886,7.795978809,0,0,0
image_1519.png,surface,0,0,2.600906773,12.21256454,4.273584687,0,-0.355657356,0.023097852,0,0,0,-2.687540119,-1.905784676,2.821692107,22.27578048,0,0,0
image_1520.png,surface,0,0,1.585987583,-8.633591702,8.251767787,0,1.985534677,-0.699820875,0,0,0,-0.981708978,9.290247197,-4.221375513,11.55204624,0,0,0
image_1521.png,surface,0,0,1.288646438,7.725923669,-14.72920371,0,1.145325958,-0.467397039,0,0,0,4.949152736,2.977403227,-0.953671589,4.121972071,0,0,0
image_1522.png,surface,0,0,1.72478701,-14.6605433,10.36964761,0,1.028483818,0.394083928,0,0,0,-4.935984448,3.217612863,1.297845134,13.30928764,0,0,0
image_1523.png,surface,0,0,0.906058312,-13.50971644,-14.40237536,0,-1.116601588,0.124316093,0,0,0,-2.947215923,-4.261870717,-0.030865153,4.834732263,0,0,0
image_1524.png,surface,0,0,0.782316667,0.135151663,2.426540975,0,1.474826339,-0.365790448,0,0,0,8.035999688,2.529626903,-0.705295331,2.428871183,0,0,0
image_1525.png,surface,0,0,3.075465883,-0.757411125,4.913367971,0,-1.366850821,-0.734444999,0,0,0,-1.076557474,-12.18364976,-5.939335127,28.68188677,0,0,0
image_1526.png,surface,0,0,1.90707666,4.094291994,-9.467059433,0,-0.83579001,-0.341154523,0,0,0,7.794554617,-3.639863354,-1.236573184,7.899753554,0,0,0
image_1527.png,surface,0,0,2.171048873,1.710452477,7.142827845,0,0.339571887,-0.011619534,0,0,0,0.194506471,1.809631107,-0.572611987,15.47787845,0,0,0
image_1528.png,surface,0,0,1.851288408,-13.82290042,-14.18406708,0,-0.268862946,-1.493892573,0,0,0,-5.455524881,-0.677868649,-10.79942727,16.62813814,0,0,0
image_1529.png,surface,0,0,1.284945186,-11.49633188,10.91821835,0,-0.660395066,-0.416676381,0,0,0,-9.344539597,-3.866990787,-1.77874702,9.2042397,0,0,0
image_1530.png,surface,0,0,3.320060941,4.414094086,-6.784312793,0,-1.187796584,1.737650625,0,0,0,5.908555639,-7.040907043,13.57028181,27.12534807,0,0,0
image_1531.png,surface,0,0,3.474523046,-10.18403087,1.003129892,0,1.440844059,1.901694741,0,0,0,2.281475735,11.8205856,14.4882019,37.76429049,0,0,0
image_1532.png,surface,0,0,3.207390747,-11.8955552,-0.845716715,0,-0.724100022,-0.170158577,0,0,0,3.897397473,-4.754346668,-3.822183458,33.99097899,0,0,0
image_1533.png,surface,0,0,1.105276353,-5.333861377,9.856822608,0,0.690798982,1.879647057,0,0,0,-6.14419143,0.865234511,6.353679773,5.858495953,0,0,0
image_1534.png,surface,0,0,0.463202932,-6.34762826,9.457536185,0,1.037937033,-0.108244901,0,0,0,9.587003667,2.033598624,-1.40430792,2.802673417,0,0,0
image_1535.png,surface,0,0,3.073604006,-13.69494891,2.931059375,0,-1.808219148,-0.665682428,0,0,0,8.7571198,-11.94653358,-9.077709019,35.04303742,0,0,0
image_1536.png,surface,0,0,3.338226078,9.773871887,1.913599297,0,0.529000515,-1.572255109,0,0,0,7.045116542,1.338456943,-11.57121287,28.56962619,0,0,0
image_1537.png,surface,0,0,0.485804117,9.766605609,3.095877467,0,1.070472607,0.678556318,0,0,0,4.019790463,0.312850616,0.212294476,0.766302615,0,0,0
image_1538.png,surface,0,0,1.607526643,11.21860043,-8.325314516,0,1.882070484,0.009756499,0,0,0,7.312552893,6.553784707,0.36880617,6.830160747,0,0,0
image_1539.png,surface,0,0,1.157812216,-2.529546041,-1.212045937,0,-1.173133501,-0.46157048,0,0,0,-9.527681193,-2.93428101,-1.942179131,4.412230478,0,0,0
image_1540.png,surface,0,0,0.312847537,-12.36836403,-8.295692964,0,1.028698449,0.187746085,0,0,0,7.934535339,1.819533223,0.385344082,1.313927526,0,0,0
image_1541.png,surface,0,0,3.631626918,10.6856889,-10.13879783,0,1.045138896,-1.656368084,0,0,0,-7.037402932,13.79218348,-12.80283027,38.84485977,0,0,0
image_1542.png,surface,0,0,1.84014163,-6.306580537,12.44316236,0,-0.927811637,-1.379818286,0,0,0,-7.7787223,-6.368135272,-7.135488712,16.05085648,0,0,0
image_1543.png,surface,0,0,1.755957778,0.377924185,7.957126441,0,1.163013293,1.478051644,0,0,0,5.617903008,4.711596918,5.900273918,10.9888184,0,0,0
image_1544.png,surface,0,0,3.177728922,8.853362444,-10.42557072,0,1.739161926,-1.104944382,0,0,0,0.536837909,15.85052093,-7.98437179,29.00813579,0,0,0
image_1545.png,surface,0,0,1.11862186,3.256929068,-4.017932833,0,1.940798197,0.624395985,0,0,0,7.330649523,3.72573963,1.103743023,3.295598058,0,0,0
image_1546.png,surface,0,0,0.276036904,-0.928251469,-9.483547874,0,0.831703201,0.068981881,0,0,0,2.553600881,0.357088836,0.05955173,0.691001063,0,0,0
image_1547.png,surface,0,0,0.72975555,-14.76688197,10.64764664,0,-0.445388325,1.594507282,0,0,0,2.431284223,-1.687463585,4.016927476,5.35166136,0,0,0
image_1548.png,surface,0,0,1.056033338,1.06670286,-11.72497609,0,0.129026487,1.985604867,0,0,0,-2.674138171,0.185461101,4.179229758,3.672628997,0,0,0
image_1549.png,surface,0,0,2.697965615,12.96138816,-2.091758169,0,0.655724368,1.989373442,0,0,0,2.121474064,4.342656119,19.73608522,27.25180629,0,0,0
image_1550.png,surface,0,0,3.704711358,8.012214859,-12.41732735,0,0.402674323,0.305923462,0,0,0,5.185298526,5.147638704,7.201091096,41.41170908,0,0,0
image_1551.png,surface,0,0,3.621790932,11.9705875,-12.9365982,0,0.220478549,0.477515499,0,0,0,3.859942009,3.948295483,11.51690106,49.25313135,0,0,0
